7.983428448124216E10,-1.2677501346170135E11,7.946455503034303E10,-1.2685330343973656E11,
8.199140567236414E10,-1.253603895629092E11,8.164940896309619E10,-1.25523140527206E11,
8.412412419813939E10,-1.2390891519864511E11,8.382881364228374E10,-1.2414706405556442E11,
8.623183106472746E10,-1.2242104971291533E11,8.599952989804916E10,-1.2272147253856555E11,
8.831393441691571E10,-1.2089725496621655E11,8.815748804225938E10,-1.212434962419125E11,
9.036985760440692E10,-1.1933799327273003E11,9.029796247211237E10,-1.1971115584304655E11,
9.239903687157039E10,-1.1774372569031093E11,9.241577675813972E10,-1.1812349207850476E11,
9.44009186187554E10,-1.1611491079079677E11,9.45055434227989E10,-1.1648065600933363E11,
9.637495628897865E10,-1.1445200413174722E11,9.656193402142865E10,-1.1478394192413899E11,
9.832060709910721E10,-1.1275545864732591E11,9.8579961698499E10,-1.1303574517475401E11,
1.0023732897882799E11,-1.1102572604997787E11,1.0055524667301897E11,-1.1123943748819044E11,
1.0212457811891064E11,-1.0926325912412933E11,1.0248423200245905E11,-1.0939916940766469E11,
1.0398180742497627E11,-1.0746851459094081E11,1.0436432553768234E11,-1.0751962595683385E11,
1.0580846596355875E11,-1.056419561247919E11,1.0619396101008194E11,-1.0560576962044244E11,
1.0760399926775099E11,-1.0378405714778975E11,1.0797258903819281E11,-1.0366260102898152E11,
1.0936785023020921E11,-1.0189530318409604E11,1.0970062018432321E11,-1.0169495509459549E11,
1.1109946029082246E11,-9.997619374442036E10,1.1137934385467595E11,-9.970733501726985E10,
1.1279827070863434E11,-9.802724386092575E10,1.1301084014555995E11,-9.77037743938763E10,
1.1446372384754848E11,-9.604898546434503E10,1.1459789035895941E11,-9.56877118451254E10,
1.1609526455602298E11,-9.404196877847646E10,1.1614387965886652E11,-9.366186392691173E10,
1.1769234184252078E11,-9.200676380838644E10,1.176526754548023E11,-9.162809012729079E10,
1.1925441110270421E11,-8.994396183330446E10,1.1912846068883545E11,-8.958725719146555E10,
1.2078093710126584E11,-8.785417661803477E10,1.205755055176449E11,-8.753912604480074E10,
1.2227139772474368E11,-8.573804489599495E10,1.2199787604655424E11,-8.54822976480962E10,
1.2372528822623747E11,-8.359622564922128E10,1.2339910279155096E11,-8.341425637522621E10,
1.2514212538416794E11,-8.14293978919958E10,1.2478185583812213E11,-8.133153476093172E10,
1.2652145085522887E11,-7.923825703451135E10,1.2614768521298056E11,-7.922999340450024E10,
1.2786283313074069E11,-7.702351031058751E10,1.2749687449637155E11,-7.710517667877626E10,
1.291658678702432E11,-7.478587199376505E10,1.2882842606151009E11,-7.495268535899174E10,
1.3043017680495616E11,-7.252605908385683E10,1.3014016228185991E11,-7.276851072443642E10,
1.3165540567611246E11,-7.024478787639758E10,1.3142890490271211E11,-7.054929661074481E10,
1.3284122171195166E11,-6.794277149847138E10,1.3269069161897237E11,-6.829252263762401E10,
1.3398731100384396E11,-6.562071826087503E10,1.3392100055032797E11,-6.599662082295642E10,
1.3509337593533441E11,-6.3279330601417435E10,1.3511497010546054E11,-6.366104390415411E10,
1.3615913265283797E11,-6.0919304453380745E10,1.3626761514356325E11,-6.128629887120442E10,
1.3718430849871826E11,-5.8541329000509674E10,1.3737404586743779E11,-5.8873948861251976E10,
1.3816863936443686E11,-5.614608690345519E10,1.3842969287661023E11,-5.642657651723418E10,
1.391118670350622E11,-5.373425514295073E10,1.3943053257186676E11,-5.394769700466629E10,
1.4001373673086618E11,-5.130650658756032E10,1.403732961734646E11,-5.14416119230437E10,
1.408739951375607E11,-4.886351226356709E10,1.412556386385679E11,-4.8913205938597435E10,
1.416923891991776E11,-4.6405944132974E10,1.4207624519355432E11,-4.63677019159422E10,
1.4246866581939835E11,-4.3934478052762085E10,1.4283486362184247E11,-4.381040112572249E10,
1.4320257242968903E11,-4.1449796560551476E10,1.435322656916936E11,-4.1246437383183334E10,
1.4389385821875955E11,-3.895259122123614E10,1.4417015443073248E11,-3.868056670383271E10,
1.4454227574409805E11,-3.644356443048135E10,1.447510399529257E11,-3.6117000948943E10,
1.4514758268035992E11,-3.392343073223146E10,1.4527810377763092E11,-3.355928082466703E10,
1.457095435731206E11,-3.1392917809455463E10,1.4575506233321985E11,-3.1010175300549458E10,
1.462279316110671E11,-2.885276732284267E10,1.4618602858310815E11,-2.8471593255117313E10,
1.4670253055722406E11,-2.6303735701023537E10,1.4657536034282413E11,-2.5944498940184425E10,
1.471331370492939E11,-2.374659484454828E10,1.4692747820499127E11,-2.3428834346932354E10,
1.475195634535392E11,-2.1182132525779354E10,1.472466380727043E11,-2.09234661969606E10,
1.478616413077271E11,-1.8611152104574486E10,1.4753665540520682E11,-1.8426188474165565E10,
1.4815922512321844E11,-1.6034471121486094E10,1.478005998586361E11,-1.5933816139617317E10,
1.4841219601189572E11,-1.3452918464399117E10,1.480405037502728E11,-1.3442394759277697E10,
1.4862046441252438E11,-1.0867330151131739E10,1.4825714331284467E11,-1.0947522592952097E10,
